"fips","county","state","date.x","weekly new cases","days_from_start","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days","predicted.grf.past","block.mse"
21013,"Bell","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21015,"Boone","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21017,"Bourbon","Kentucky","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21019,"Boyd","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21021,"Boyle","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21023,"Bracken","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21025,"Breathitt","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21027,"Breckinridge","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21029,"Bullitt","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21031,"Butler","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21033,"Caldwell","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21035,"Calloway","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21037,"Campbell","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21039,"Carlisle","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21041,"Carroll","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21043,"Carter","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21045,"Casey","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21047,"Christian","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21049,"Clark","Kentucky","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21051,"Clay","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21053,"Clinton","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21055,"Crittenden","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21057,"Cumberland","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21059,"Daviess","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21061,"Edmonson","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21063,"Elliott","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21065,"Estill","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21067,"Fayette","Kentucky","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21069,"Fleming","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21071,"Floyd","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21073,"Franklin","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21075,"Fulton","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21077,"Gallatin","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21079,"Garrard","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21081,"Grant","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21083,"Graves","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21085,"Grayson","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21087,"Green","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21089,"Greenup","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21091,"Hancock","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21093,"Hardin","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21095,"Harlan","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21097,"Harrison","Kentucky","2020-03-16",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21099,"Hart","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21101,"Henderson","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21103,"Henry","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21105,"Hickman","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21107,"Hopkins","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21109,"Jackson","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21111,"Jefferson","Kentucky","2020-03-16",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21113,"Jessamine","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21115,"Johnson","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21117,"Kenton","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21119,"Knott","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21121,"Knox","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21123,"Larue","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21125,"Laurel","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21127,"Lawrence","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21129,"Lee","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21131,"Leslie","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21133,"Letcher","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21135,"Lewis","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21137,"Lincoln","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21139,"Livingston","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21141,"Logan","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21143,"Lyon","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21145,"McCracken","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21147,"McCreary","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21149,"McLean","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21151,"Madison","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21153,"Magoffin","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21155,"Marion","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21157,"Marshall","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21159,"Martin","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21161,"Mason","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21163,"Meade","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21165,"Menifee","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21167,"Mercer","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21169,"Metcalfe","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21171,"Monroe","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21173,"Montgomery","Kentucky","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21175,"Morgan","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21177,"Muhlenberg","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21179,"Nelson","Kentucky","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21181,"Nicholas","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21183,"Ohio","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21185,"Oldham","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21187,"Owen","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21189,"Owsley","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21191,"Pendleton","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21193,"Perry","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21195,"Pike","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21197,"Powell","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21199,"Pulaski","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21201,"Robertson","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21203,"Rockcastle","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21205,"Rowan","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21207,"Russell","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21209,"Scott","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21211,"Shelby","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21213,"Simpson","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21215,"Spencer","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21217,"Taylor","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21219,"Todd","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21221,"Trigg","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21223,"Trimble","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21225,"Union","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21227,"Warren","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21229,"Washington","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21231,"Wayne","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21233,"Webster","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21235,"Whitley","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21237,"Wolfe","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21239,"Woodford","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22001,"Acadia","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22003,"Allen","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22005,"Ascension","Louisiana","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22007,"Assumption","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22009,"Avoyelles","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22011,"Beauregard","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22013,"Bienville","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22015,"Bossier","Louisiana","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22017,"Caddo","Louisiana","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22019,"Calcasieu","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22021,"Caldwell","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22023,"Cameron","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22025,"Catahoula","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22027,"Claiborne","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22029,"Concordia","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22031,"De Soto","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22033,"East Baton Rouge","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22035,"East Carroll","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22037,"East Feliciana","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22039,"Evangeline","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22041,"Franklin","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22043,"Grant","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22045,"Iberia","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22047,"Iberville","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22049,"Jackson","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22051,"Jefferson","Louisiana","2020-03-16",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22053,"Jefferson Davis","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22055,"Lafayette","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22057,"Lafourche","Louisiana","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22059,"LaSalle","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22061,"Lincoln","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22063,"Livingston","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22065,"Madison","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22067,"Morehouse","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22069,"Natchitoches","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22071,"Orleans","Louisiana","2020-03-16",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22073,"Ouachita","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22075,"Plaquemines","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22077,"Pointe Coupee","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22079,"Rapides","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22081,"Red River","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22083,"Richland","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22085,"Sabine","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22087,"St. Bernard","Louisiana","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22089,"St. Charles","Louisiana","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22091,"St. Helena","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22093,"St. James","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22095,"St. John the Baptist","Louisiana","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22097,"St. Landry","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22099,"St. Martin","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22101,"St. Mary","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22103,"St. Tammany","Louisiana","2020-03-16",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22105,"Tangipahoa","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22107,"Tensas","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22109,"Terrebonne","Louisiana","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22111,"Union","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22113,"Vermilion","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22115,"Vernon","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22117,"Washington","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22119,"Webster","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22121,"West Baton Rouge","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22123,"West Carroll","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22125,"West Feliciana","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22127,"Winn","Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23001,"Androscoggin","Maine","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23003,"Aroostook","Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23005,"Cumberland","Maine","2020-03-16",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23007,"Franklin","Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23009,"Hancock","Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23011,"Kennebec","Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23013,"Knox","Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23015,"Lincoln","Maine","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23017,"Oxford","Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23019,"Penobscot","Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23021,"Piscataquis","Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23023,"Sagadahoc","Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23025,"Somerset","Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23027,"Waldo","Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23029,"Washington","Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23031,"York","Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24001,"Allegany","Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24003,"Anne Arundel","Maryland","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24005,"Baltimore","Maryland","2020-03-16",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24009,"Calvert","Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24011,"Caroline","Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24013,"Carroll","Maryland","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24015,"Cecil","Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24017,"Charles","Maryland","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24019,"Dorchester","Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24021,"Frederick","Maryland","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24023,"Garrett","Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24025,"Harford","Maryland","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24027,"Howard","Maryland","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24029,"Kent","Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24031,"Montgomery","Maryland","2020-03-16",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24033,"Prince George's","Maryland","2020-03-16",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24035,"Queen Anne's","Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24037,"St. Mary's","Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24039,"Somerset","Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24041,"Talbot","Maryland","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24043,"Washington","Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24045,"Wicomico","Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24047,"Worcester","Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24510,"Baltimore city","Maryland","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25001,"Barnstable","Massachusetts","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25003,"Berkshire","Massachusetts","2020-03-16",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25005,"Bristol","Massachusetts","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25007,"Dukes","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25009,"Essex","Massachusetts","2020-03-16",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25011,"Franklin","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25013,"Hampden","Massachusetts","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25015,"Hampshire","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25017,"Middlesex","Massachusetts","2020-03-16",68,55,4.07995582477,32.4514042787678,0.232494718641995,6.86989244847394,5.76048637513837,5.70741885526397,2.98134591877453,NA,NA
25019,"Nantucket","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25021,"Norfolk","Massachusetts","2020-03-16",26,55,3.28519846779927,35.8697931420199,0.232494718641995,6.07513509150321,4.99545196506511,4.91266149829324,2.98134591877453,NA,NA
25023,"Plymouth","Massachusetts","2020-03-16",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25025,"Suffolk","Massachusetts","2020-03-16",32,55,3.25258688221051,36.0100612125346,0.232494718641995,6.04252350591445,4.91799390602611,4.88004991270448,2.98134591877453,NA,NA
25027,"Worcester","Massachusetts","2020-03-16",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26001,"Alcona","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26003,"Alger","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26005,"Allegan","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26007,"Alpena","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26009,"Antrim","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26011,"Arenac","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26013,"Baraga","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26015,"Barry","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26017,"Bay","Michigan","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26019,"Benzie","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26021,"Berrien","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26023,"Branch","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26025,"Calhoun","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26027,"Cass","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26029,"Charlevoix","Michigan","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26031,"Cheboygan","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26033,"Chippewa","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26035,"Clare","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26037,"Clinton","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26039,"Crawford","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26041,"Delta","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26043,"Dickinson","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26045,"Eaton","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26047,"Emmet","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26049,"Genesee","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26051,"Gladwin","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26053,"Gogebic","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26055,"Grand Traverse","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26057,"Gratiot","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26059,"Hillsdale","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26061,"Houghton","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26063,"Huron","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26065,"Ingham","Michigan","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26067,"Ionia","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26069,"Iosco","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
